0	0.0000000000000000	0.0000000000000000	0E+00	0.0000000000000000	0E+00	0.0000000000000000	0E+00	0.0000000000000000	0E+00	0.0000000000000000	0E+00	0.0000000000000000	0E+00	1.0000000000000000	1.0000000000000000	0E+00	1.0000000000000000	0E+00	1.0000000000000000	0E+00	1.0000000000000000	0E+00	1.0000000000000000	0E+00	1.0000000000000000	0E+00
1	0.0174524064372835	0.0174524064372835	3E-18	0.0145444547377725	-3E-03	0.0174524064372835	3E-18	0.0174524064372835	0E+00	0.0174524064372835	3E-18	0.0174524064372835	0E+00	0.9998476951563913	0.9998476951563912	-1E-16	0.5000126922636137	-5E-01	0.9998476951563912	-1E-16	0.9998476951563913	0E+00	0.9998476951563912	-1E-16	0.9998476951563913	0E+00
2	0.0348994967025010	0.0348994967025010	0E+00	0.0290891752947518	-6E-03	0.0348994967025010	0E+00	0.0348994967025010	0E+00	0.0348994967025010	0E+00	0.0348994967025010	0E+00	0.9993908270190958	0.9993908270190957	-1E-16	0.5000507675079251	-5E-01	0.9993908270190957	-1E-16	0.9993908270190958	0E+00	0.9993908270190957	-1E-16	0.9993908270190958	0E+00
3	0.0523359562429438	0.0523359562429438	0E+00	0.0436344274515844	-9E-03	0.0523359562429438	0E+00	0.0523359562429438	0E+00	0.0523359562429438	0E+00	0.0523359562429438	0E+00	0.9986295347545738	0.9986295347545738	0E+00	0.5001142210933470	-5E-01	0.9986295347545738	0E+00	0.9986295347545738	0E+00	0.9986295347545738	0E+00	0.9986295347545738	0E+00
4	0.0697564737441253	0.0697564737441253	0E+00	0.0581804769117969	-1E-02	0.0697564737441253	0E+00	0.0697564737441253	0E+00	0.0697564737441253	0E+00	0.0697564737441253	0E+00	0.9975640502598242	0.9975640502598242	0E+00	0.5002030452872416	-5E-01	0.9975640502598242	0E+00	0.9975640502598242	0E+00	0.9975640502598242	0E+00	0.9975640502598242	0E+00
5	0.0871557427476582	0.0871557427476582	0E+00	0.0727275892632365	-1E-02	0.0871557427476582	0E+00	0.0871557427476582	0E+00	0.0871557427476582	0E+00	0.0871557427476582	0E+00	0.9961946980917455	0.9961946980917454	-1E-16	0.5003172292639477	-5E-01	0.9961946980917454	-1E-16	0.9961946980917455	0E+00	0.9961946980917454	-1E-16	0.9961946980917455	0E+00
6	0.1045284632676535	0.1045284632676535	1E-17	0.0872760299395112	-2E-02	0.1045284632676535	1E-17	0.1045284632676535	0E+00	0.1045284632676535	1E-17	0.1045284632676535	0E+00	0.9945218953682733	0.9945218953682734	1E-16	0.5004567591048483	-5E-01	0.9945218953682734	1E-16	0.9945218953682733	0E+00	0.9945218953682734	1E-16	0.9945218953682733	0E+00
7	0.1218693434051475	0.1218693434051475	0E+00	0.1018260641814337	-2E-02	0.1218693434051475	0E+00	0.1218693434051475	0E+00	0.1218693434051475	0E+00	0.1218693434051475	0E+00	0.9925461516413220	0.9925461516413222	2E-16	0.5006216177985100	-5E-01	0.9925461516413220	0E+00	0.9925461516413220	0E+00	0.9925461516413220	0E+00	0.9925461516413220	0E+00
8	0.1391731009600654	0.1391731009600655	3E-17	0.1163779569984668	-2E-02	0.1391731009600655	3E-17	0.1391731009600654	0E+00	0.1391731009600655	3E-17	0.1391731009600654	0E+00	0.9902680687415704	0.9902680687415711	8E-16	0.5008117852409308	-5E-01	0.9902680687415704	0E+00	0.9902680687415704	0E+00	0.9902680687415704	0E+00	0.9902680687415704	0E+00
9	0.1564344650402309	0.1564344650402309	3E-17	0.1309319731301757	-3E-02	0.1564344650402309	0E+00	0.1564344650402309	0E+00	0.1564344650402309	0E+00	0.1564344650402309	0E+00	0.9876883405951378	0.9876883405951403	3E-15	0.5010272382359464	-5E-01	0.9876883405951378	0E+00	0.9876883405951378	0E+00	0.9876883405951378	0E+00	0.9876883405951378	0E+00
10	0.1736481776669303	0.1736481776669304	1E-16	0.1454883770076880	-3E-02	0.1736481776669303	0E+00	0.1736481776669303	0E+00	0.1736481776669303	0E+00	0.1736481776669303	0E+00	0.9848077530122080	0.9848077530122153	7E-15	0.5012679504958490	-5E-01	0.9848077530122081	1E-16	0.9848077530122080	0E+00	0.9848077530122081	1E-16	0.9848077530122080	0E+00
11	0.1908089953765448	0.1908089953765451	3E-16	0.1600474327151684	-3E-02	0.1908089953765448	0E+00	0.1908089953765448	0E+00	0.1908089953765448	0E+00	0.1908089953765448	0E+00	0.9816271834476640	0.9816271834476827	2E-14	0.5015338926422839	-5E-01	0.9816271834476640	0E+00	0.9816271834476640	0E+00	0.9816271834476640	0E+00	0.9816271834476640	0E+00
12	0.2079116908177593	0.2079116908177602	9E-16	0.1746094039513102	-3E-02	0.2079116908177593	0E+00	0.2079116908177593	0E+00	0.2079116908177593	0E+00	0.2079116908177593	0E+00	0.9781476007338057	0.9781476007338503	4E-14	0.5018250322074964	-5E-01	0.9781476007338056	-1E-16	0.9781476007338056	-1E-16	0.9781476007338056	-1E-16	0.9781476007338057	0E+00
13	0.2249510543438650	0.2249510543438671	2E-15	0.1891745539908536	-4E-02	0.2249510543438650	0E+00	0.2249510543438650	0E+00	0.2249510543438650	0E+00	0.2249510543438650	0E+00	0.9743700647852352	0.9743700647853348	1E-13	0.5021413336360128	-5E-01	0.9743700647852352	0E+00	0.9743700647852351	-1E-16	0.9743700647852352	0E+00	0.9743700647852352	0E+00
